wallet,from_address,to_address,hash,block,timestamp,tx_type,method_id,direction,asset,amount,token_amount,chain
0xafed93d81473f2b75b74f3a9777a5edd29bbe3a5,0x404e927b203375779a6abd52a2049ce0adf6609b,0xafed93d81473f2b75b74f3a9777a5edd29bbe3a5,0x9b736699337f411bdb2fcb5a4d761f9ef0c4842cd7fcc886b8d6c6b67828677b,0xa79d08,1708758771,erc20,0x7ff36ab5,in,BRETT,73346452.62159853,0x3cabb729f03ef520df85d5,base
0xafed93d81473f2b75b74f3a9777a5edd29bbe3a5,0x404e927b203375779a6abd52a2049ce0adf6609b,0xafed93d81473f2b75b74f3a9777a5edd29bbe3a5,0xc3a396e28540b18eaf8f53601e867cb0adfcdf4e1de8ef7d21354326a5d90eac,0xa79e8c,1708759547,erc20,0x7ff36ab5,in,BRETT,6993236.282445688,0x5c8e01937ba90041c1469,base
0xafed93d81473f2b75b74f3a9777a5edd29bbe3a5,0x404e927b203375779a6abd52a2049ce0adf6609b,0xafed93d81473f2b75b74f3a9777a5edd29bbe3a5,0xe6c2c5563f6c02c6360b9224fec666c7161efb11dee65e0472e01acf370394c7,0xa7a054,1708760459,erc20,0x7ff36ab5,in,BRETT,2320345.570081928,0x1eb5a2f765fcc48d597e5,base
0x9ba188e4b2c46c15450ea5eac83a048e5e5d9444,0x0000000000000000000000000000000000000000,0x9ba188e4b2c46c15450ea5eac83a048e5e5d9444,0x9c18c50988784c501e7ff16e913f2ba5c6b6e504ed6d7d63914326368a278b50,0xa79a1a,1708757271,erc20,0x60a06040,in,BRETT,500000000.0,0x19d971e4fe8401e74000000,base
0xda57c7852b3dd2e98e90b7f15ddb069fe08b90fc,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0xda57c7852b3dd2e98e90b7f15ddb069fe08b90fc,0xf37d57f156e281d07f1995820971c3042cd4088e27bb464d1670313a6515c717,0xa745d1,1708714117,external,0x,in,ETH,0.4,0x58d15e176280000,base
0xda57c7852b3dd2e98e90b7f15ddb069fe08b90fc,0x404e927b203375779a6abd52a2049ce0adf6609b,0xda57c7852b3dd2e98e90b7f15ddb069fe08b90fc,0x35ee43ceca4faa8d5e988ec5e6ef4c85ad86718a40c5c539c746d96c1d983ea3,0xa79d18,1708758803,erc20,0x7ff36ab5,in,BRETT,57476862.0933333,0x2f8b32effd83e49ceba01e,base
0xda57c7852b3dd2e98e90b7f15ddb069fe08b90fc,0x404e927b203375779a6abd52a2049ce0adf6609b,0xda57c7852b3dd2e98e90b7f15ddb069fe08b90fc,0xf285d39ba310c5545a6a425793db5bebe42c878ba523f0fb1e88a1c8517e6dec,0xa79f60,1708759971,erc20,0x7ff36ab5,in,BRETT,16421476.906688115,0xd95620c007f55e627519b,base
0xda57c7852b3dd2e98e90b7f15ddb069fe08b90fc,0x404e927b203375779a6abd52a2049ce0adf6609b,0xda57c7852b3dd2e98e90b7f15ddb069fe08b90fc,0x369e6ec800c72e8e965c8833183881400f6983c80046e1bec47f669338f00649,0xa79f86,1708760047,erc20,0x7ff36ab5,in,BRETT,6252872.459787877,0x52c18e52faeee6cc7a670,base
0xda57c7852b3dd2e98e90b7f15ddb069fe08b90fc,0x404e927b203375779a6abd52a2049ce0adf6609b,0xda57c7852b3dd2e98e90b7f15ddb069fe08b90fc,0x03b7b6c29f890c660b11650052c4efa291645fe2ab5f54f67bad5fc071f4a4ae,0xa7a007,1708760305,erc20,0x7ff36ab5,in,BRETT,4293375.70411832,0x38d285d00403a19953b59,base
0x2eee37b11e6a3ff286f04d77bca519459500ea5f,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0x2eee37b11e6a3ff286f04d77bca519459500ea5f,0x3eee1d8889ebd4d12604c95a983a1123a4264a2d0dc6e795deb64daa17c0b645,0xa73427,1708705073,external,0x,in,ETH,0.05,0xb1a2bc2ec50000,base
0x2eee37b11e6a3ff286f04d77bca519459500ea5f,0x404e927b203375779a6abd52a2049ce0adf6609b,0x2eee37b11e6a3ff286f04d77bca519459500ea5f,0xc1d55dcda73b9df8b0310f063999b3b5fe4d8d2a30501a93c365bd15768b0fb3,0xa79c5c,1708758427,erc20,0x7ff36ab5,in,BRETT,11606073.432220591,0x999ae805fd02c31a311eb,base
0x8b33f76d5226f994718bcdb02593a518725d8565,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0x8b33f76d5226f994718bcdb02593a518725d8565,0x9a687539523fa65af5f1a44b54faf95f9da7462b8b6bb54557dee07163a8dad9,0xa736f6,1708706511,external,0x,in,ETH,0.1,0x16345785d8a0000,base
0x8b33f76d5226f994718bcdb02593a518725d8565,0x404e927b203375779a6abd52a2049ce0adf6609b,0x8b33f76d5226f994718bcdb02593a518725d8565,0x4ad2e61c9652ecfe7c6560d71976d507a6a47d1a7af16be2bac71f8cd352b284,0xa79c95,1708758541,erc20,0xfb3bdb41,in,BRETT,72554545.0,0x3c0405c400a5806a240000,base
0x8b33f76d5226f994718bcdb02593a518725d8565,0x404e927b203375779a6abd52a2049ce0adf6609b,0x8b33f76d5226f994718bcdb02593a518725d8565,0x4e2eed733b0121b3e49ba0472de7611372a9c52fba9237cd74a026e74bf84644,0xa7a0b6,1708760655,erc20,0x7ff36ab5,in,BRETT,2379124.6757841585,0x1f7cc9b6b3aed797514b3,base
0x201f948e98513abe8dc70047ba98a050fe67e9fb,0xbaed383ede0e5d9d72430661f3285daa77e9439f,0x201f948e98513abe8dc70047ba98a050fe67e9fb,0xaab211a4780f0ed72748233b4ae780f7b2408c6c29476a5f5d0537f752ce9f4c,0x9ad5c5,1707083885,external,0x,in,ETH,2.98469999,0x296bc8d3c90fdc00,base
0x201f948e98513abe8dc70047ba98a050fe67e9fb,0x993bdefe206e7e5e095b845e841294df6dbc9185,0x201f948e98513abe8dc70047ba98a050fe67e9fb,0x5707ebe7ce9c51e41d1449ce1cc52755bfa7d2166f05af38e59a1b82b7d1d8de,0x9ae7fb,1707093209,external,0x,in,ETH,0.15,0x214e8348c4f0000,base
0x201f948e98513abe8dc70047ba98a050fe67e9fb,0xbaed383ede0e5d9d72430661f3285daa77e9439f,0x201f948e98513abe8dc70047ba98a050fe67e9fb,0x5604a5f10d77d0f3056c754687641ddc9c3a0ee93d07eb286f6f48e8327e0f68,0x9aedd5,1707096205,external,0x,in,ETH,9.9497,0x8a146f6f29b44000,base
0x201f948e98513abe8dc70047ba98a050fe67e9fb,0x7e685ec8a7783121a0248d74949addb742d27b53,0x201f948e98513abe8dc70047ba98a050fe67e9fb,0xa3b0d72814c8489b3b0b87c8746489336f6b73c85b1680cfa1a3dcd6693b4bf4,0x9aee45,1707096429,external,0x,in,ETH,11.75,0xa31062beeed70000,base
0x51f921fe904d11b816c64e08a24a7f7437456dd7,0x51f921fe904d11b816c64e08a24a7f7437456dd7,0x51f921fe904d11b816c64e08a24a7f7437456dd7,0x258959a29ae696e2e82117efdaedd1a96488d9adcc4c0e4477479978d75ac6f9,0x9e62ea,1707549367,external,0x01,out,ETH,0.95,0xd2f13f7789f0000,base
0x18edf91933ac7d1b22b9895062b4529cc259ddf7,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0x18edf91933ac7d1b22b9895062b4529cc259ddf7,0x73702713dacadbf7074d30846e0289c1ecb5bfbec7bc98bf72f0b1977f204c96,0xa74379,1708712917,external,0x,in,ETH,0.2,0x2c68af0bb140000,base
0x18edf91933ac7d1b22b9895062b4529cc259ddf7,0x404e927b203375779a6abd52a2049ce0adf6609b,0x18edf91933ac7d1b22b9895062b4529cc259ddf7,0x7d0d659a453b89cf825a9ab6b3e924c2b91dd8c1085db6dfffb6ea8dbfdad635,0xa79d19,1708758805,erc20,0x7ff36ab5,in,BRETT,54606880.979378894,0x2d2b74f31411feeb6d33d5,base
0x18edf91933ac7d1b22b9895062b4529cc259ddf7,0x404e927b203375779a6abd52a2049ce0adf6609b,0x18edf91933ac7d1b22b9895062b4529cc259ddf7,0x65ca9910b62d374426ff4385ef84bbcf5477d2f05d36b1b12c8dff823fd76dee,0xa79e6f,1708759489,erc20,0x7ff36ab5,in,BRETT,7658703.359507941,0x655cb241b32ff78db47ae,base
0x18edf91933ac7d1b22b9895062b4529cc259ddf7,0x404e927b203375779a6abd52a2049ce0adf6609b,0x18edf91933ac7d1b22b9895062b4529cc259ddf7,0x733a9f2218d4bdbf9dfea34a355d284d31f60c023a423fc0b12367fb09e50f18,0xa7a038,1708760403,erc20,0x7ff36ab5,in,BRETT,2613456.6172880526,0x2296bc46130e21db295bc,base
0x84601ad1eb0ce142b44e5a0e3adcd79351e41dde,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0x84601ad1eb0ce142b44e5a0e3adcd79351e41dde,0x2908a85f6486a9d926414f11a0e6ff6777faf3174e07db162f87169b7823f95f,0xa72466,1708697007,external,0x,in,ETH,0.05,0xb1a2bc2ec50000,base
0x84601ad1eb0ce142b44e5a0e3adcd79351e41dde,0x404e927b203375779a6abd52a2049ce0adf6609b,0x84601ad1eb0ce142b44e5a0e3adcd79351e41dde,0x14d8e5e5a32bc49154e4698b3b005c0da81aec040b8e59ab5a147c165e426f06,0xa79c3f,1708758369,erc20,0xfb3bdb41,in,BRETT,100000000.0,0x52b7d2dcc80cd2e4000000,base
0x329b3967cc086d9a7e47299b16ba1d2c045ad9a3,0x329b3967cc086d9a7e47299b16ba1d2c045ad9a3,0x404e927b203375779a6abd52a2049ce0adf6609b,0x6e71288603d88d816667cf0993de639ade16f713e438e0f9e51819a23a9e9ec6,0xa934cd,1708967549,erc20,0x8af033fb,out,BRETT,21037045.305133834,0x1166c482d9184733c7786c,base
0x329b3967cc086d9a7e47299b16ba1d2c045ad9a3,0x329b3967cc086d9a7e47299b16ba1d2c045ad9a3,0x284ab50815125e9667a97bb93163bce813f44592,0xb3a807ed90f55ae562d1bef1d266b16f25fcc5d5362b9c1ded3dc235f28d042a,0xa934fe,1708967647,external,0x,out,ETH,1.0653,0xec8b4b4af394000,base
0xd266d61ac22c2a2ac2dd832e79c14ea152c998d6,0xd266d61ac22c2a2ac2dd832e79c14ea152c998d6,0xd266d61ac22c2a2ac2dd832e79c14ea152c998d6,0x7dee835a78af49bc660642703369757d0ce0885364377e441713194745d78743,0x1e9d83,1690802153,external,0x,out,ETH,12.0,0xa688906bd8b00000,base
0xd266d61ac22c2a2ac2dd832e79c14ea152c998d6,0xd266d61ac22c2a2ac2dd832e79c14ea152c998d6,0xfcd3842f85ed87ba2889b4d35893403796e67ff1,0x1497d7a480233d01d844366c93c56bc1e628284a93d6980073f4afa6f0560199,0x1ea026,1690803503,external,0x7ff36ab5,out,ETH,1.0,0xde0b6b3a7640000,base
0xd266d61ac22c2a2ac2dd832e79c14ea152c998d6,0xd266d61ac22c2a2ac2dd832e79c14ea152c998d6,0xfcd3842f85ed87ba2889b4d35893403796e67ff1,0xd863bf80c9593ff28dd472e8191100765484c3117ad6c47b2881092f01dcd71a,0x1ea08c,1690803707,external,0x7ff36ab5,out,ETH,0.2,0x2c68af0bb140000,base
0xd266d61ac22c2a2ac2dd832e79c14ea152c998d6,0xd266d61ac22c2a2ac2dd832e79c14ea152c998d6,0x5b8235604885b9fb34e6dde5d8b47fb92c0371a9,0x75e70dd7db9aa5fc30569920a109cc9f09ef18ba0e111a0565cf6cb877d53052,0x1ef96d,1690849213,external,0x,out,ETH,1.0,0xde0b6b3a7640000,base
0xd266d61ac22c2a2ac2dd832e79c14ea152c998d6,0xd266d61ac22c2a2ac2dd832e79c14ea152c998d6,0xc4623408e3060f3c57e1a8d3716123f478e5d82f,0x5088af4cfb1828687c28420b7c257ac8e2be0195c40805a252b7d1c880f7da3b,0x1fa837,1690938705,external,0x7ff36ab5,out,ETH,1.0,0xde0b6b3a7640000,base
0x2736a134c88aebd921908f0f534600d05f57b1a4,0x3304e22ddaa22bcdc5fca2269b418046ae7b566a,0x2736a134c88aebd921908f0f534600d05f57b1a4,0x1f10d20dfe27450e4101a4630aa23ce53baccee0c385c28d312d1b89b5de0082,0x92042f,1705928001,external,0x,in,ETH,0.00372819,0xd3ec4e09aec00,base
0x2736a134c88aebd921908f0f534600d05f57b1a4,0xac202466370959fd5ade11d446df1e6ad67f0989,0x2736a134c88aebd921908f0f534600d05f57b1a4,0x0e6fd1d99cb4ea5c0504a3a96ca7e02b8512993a26a825143ba5ef71a2ba316d,0x9205a3,1705928745,external,0x,in,ETH,0.001,0x38d7ea4c68000,base
0x2736a134c88aebd921908f0f534600d05f57b1a4,0x2736a134c88aebd921908f0f534600d05f57b1a4,0x856e55762601e2f6ab4ff1b6219cbfdc78f370d1,0x2a40c6476aafa87fc91da4a63d85d787477c250dccdd3372d845ae00644bc50e,0x9205a8,1705928755,external,0x,out,ETH,0.003988193490242209,0xe2b3da8480aa1,base
0x2736a134c88aebd921908f0f534600d05f57b1a4,0x4d1756f6ff029579d533d6e8d7995853d5d40909,0x2736a134c88aebd921908f0f534600d05f57b1a4,0x505260f65df3f87670f391156f254b91e7ab20d5c75b77458390e179b39fedff,0x9207b5,1705929805,external,0x,in,ETH,0.003874147928365881,0xdc3845b13db39,base
0x2736a134c88aebd921908f0f534600d05f57b1a4,0x2736a134c88aebd921908f0f534600d05f57b1a4,0x1947b53ad28c9962cbb3ee76d72bcfe612a2c836,0xd0800f111fe0ba3d237f13d9f0cec2882d4e9faf87c081b8c3eeabf3b8b8de61,0x920a12,1705931015,external,0x,out,ETH,0.0045,0xffcb9e57d4000,base
0x2736a134c88aebd921908f0f534600d05f57b1a4,0x0f527b77a0923fe44d3a72d2df43d61e3f3b7457,0x2736a134c88aebd921908f0f534600d05f57b1a4,0x3d6902a06085dfb53ed3d78ededdc7b53131c2b143256123340f3351ec9af430,0x93e18f,1706172417,external,0x,in,ETH,0.011580732467785477,0x29249d64fb2f05,base
0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0x58ecc3d27a51c7655c6bfdf869af770281544536bf17d8207cd1ec33eab929af,0x1dd1af,1690697793,external,0x,out,ETH,0.2,0x2c68af0bb140000,base
0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0xfcd3842f85ed87ba2889b4d35893403796e67ff1,0xf8f8f6a22d1e41d70da41b750639fbc5d7b1e10eff0e407c7c464c105c30350d,0x1ddb60,1690702755,external,0x7ff36ab5,out,ETH,0.07,0xf8b0a10e470000,base
0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0xfcd3842f85ed87ba2889b4d35893403796e67ff1,0x594a12df289d325b75dcb052c2fd8c3bd8c60d24a199dc6110fb63b5c9a51d6a,0x1ddb76,1690702799,external,0x7ff36ab5,out,ETH,0.01,0x2386f26fc10000,base
0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0xfcd3842f85ed87ba2889b4d35893403796e67ff1,0x0767558b5b38e3dac93564429e673a5a13d3c09138678f6ea223f3016dd51736,0x1e3aa1,1690751525,external,0x7ff36ab5,out,ETH,0.19,0x2a303fe4b530000,base
0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0xfcd3842f85ed87ba2889b4d35893403796e67ff1,0xd8de1cac9398c4bac1688f824ff88bdf4ec1e950f5b0804f1f2c44e1e6e1d461,0x1e401d,1690754333,external,0x7ff36ab5,out,ETH,0.02,0x470de4df820000,base
0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0x97456c9b31420f34026972c25b8765bf51f105c6,0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0xa4e85327a3298956f18fc7dc79fd10d335f0864704182aacbe63d63872f683b6,0x2badb4,1692514379,external,0x,in,ETH,5.0,0x4563918244f40000,base
0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0xfc3ffd59c907f9bca9b00a25bf12485303ce1327,0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0xbe4cdadb0f1a1436a042bffcab74cb9e0b9ecafe9274d86b0c3776d60d10a975,0x47bf25,1696193325,external,0x,in,ETH,1.1,0xf43fc2c04ee0000,base
0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0xe4edb277e41dc89ab076a1f049f4a3efa700bce8,0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0x76cbd4f21603659b083cdd165210e955015d07cf2cdd9ce83475f5e9b3e2bc21,0x6098fd,1699450589,external,0x,in,ETH,1.0000000000000007,0xde0b6b3a76402f8,base
0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0xfc3ffd59c907f9bca9b00a25bf12485303ce1327,0x1bfc74841fe9ec54ee4013458c98f6907f17e31d,0x48e4e6bd475609329f244a4e3e68cfd37981a64bdffee52aa464d08717e53872,0x6b3f85,1700846573,external,0x,in,ETH,0.46,0x6623f9014ae0000,base
0x3d800647fe576d82d6a0f32df78eec09cbac85ce,0x3d800647fe576d82d6a0f32df78eec09cbac85ce,0x8172106015bb3aef17b384862ace7bd16325d4d8,0xb606e684681863c25ebefd5077ba245cf642a808df891e597fe3507f652060d1,0xa8c0ba,1708908119,erc20,0xa9059cbb,out,BRETT,12500000.0,0xa56fa5b99019a5c800000,base
0x3d800647fe576d82d6a0f32df78eec09cbac85ce,0x3d800647fe576d82d6a0f32df78eec09cbac85ce,0x404e927b203375779a6abd52a2049ce0adf6609b,0x46691e7cd39ba22da902a96c881c39071328a221b1791e4fd1fe5e6af1221f6c,0xa8cf72,1708915655,erc20,0x2646478b,out,BRETT,15718141.73128863,0xd00722bae12f85ddef1cf,base
0x3d800647fe576d82d6a0f32df78eec09cbac85ce,0x0a643f60b068f7f6d68508eee524a027468d31dd,0x3d800647fe576d82d6a0f32df78eec09cbac85ce,0xc6e9ac061645a1b862e8fd58faae628a5e4981c19cbdf9bb6151c55d166e090e,0xa8d0ef,1708916417,external,0x,in,ETH,1.07394094,0xee767984e72f800,base
0x3d800647fe576d82d6a0f32df78eec09cbac85ce,0xe1535baca9593d4b2d1c9083a616e23f1f1fd514,0x3d800647fe576d82d6a0f32df78eec09cbac85ce,0x6b683e50da1960f88c594c01060e05f04a215cc9bb71a801582c82fa06db37f7,0xa8d0f6,1708916431,external,0x,in,ETH,1.28645742,0x11da6a3521c3f800,base
0x9d84fc10bd28dc2e098cb2fa7426ae674b98ca81,0xbaed383ede0e5d9d72430661f3285daa77e9439f,0x9d84fc10bd28dc2e098cb2fa7426ae674b98ca81,0x6b0a0dfc0ad1a406909725983d90243484cb0795143fab69bb351eb147f645f7,0xa8be67,1708906929,external,0x,in,ETH,1.64572,0x16d6c59edfc18000,base
0x9d84fc10bd28dc2e098cb2fa7426ae674b98ca81,0x404e927b203375779a6abd52a2049ce0adf6609b,0x9d84fc10bd28dc2e098cb2fa7426ae674b98ca81,0x973fffd5b1097937a66ee11c15bb94b836b9c3e45c342445803239d27e26c72a,0xa8c21e,1708908831,erc20,0x2646478b,in,BRETT,27910924.957983717,0x17165e461633fb3dc9d318,base
0x9d84fc10bd28dc2e098cb2fa7426ae674b98ca81,0x404e927b203375779a6abd52a2049ce0adf6609b,0x9d84fc10bd28dc2e098cb2fa7426ae674b98ca81,0x8d477ce133fe66cf56ddb3667b3a3f698035e3d1f246e56860dbc022a5451a26,0xa8c25e,1708908959,erc20,0x2646478b,in,BRETT,16119190.972677384,0xd555f17f3d417fd24e97b,base
0x2eb9a4741825b1bc563a96b274a1cad3a8806c57,0x2eb9a4741825b1bc563a96b274a1cad3a8806c57,0x404e927b203375779a6abd52a2049ce0adf6609b,0x11c06170ea1f796059079f19648fc38b928457bf55fb56fe640b295d69d6b81c,0xa88230,1708876099,erc20,0x8af033fb,out,BRETT,16000000.0,0xd3c21bcecceda10000000,base
0x2eb9a4741825b1bc563a96b274a1cad3a8806c57,0x2eb9a4741825b1bc563a96b274a1cad3a8806c57,0x404e927b203375779a6abd52a2049ce0adf6609b,0xe48f841407d3afed24e7739bfc3d5d77aa05c66e95a8f844b43489223103ad23,0xa88331,1708876613,erc20,0x8af033fb,out,BRETT,20306603.5,0x10cc172e786d99cb7e0000,base
0x2eb9a4741825b1bc563a96b274a1cad3a8806c57,0x2eb9a4741825b1bc563a96b274a1cad3a8806c57,0x404e927b203375779a6abd52a2049ce0adf6609b,0x8ba0b2e8733cb0b999694f59a403b31810ded0afd0f4bbf870bcb5f7613ae47c,0xa8879b,1708878873,erc20,0x2646478b,out,BRETT,20996603.5,0x115e34280eccebd6be0000,base
0x2eb9a4741825b1bc563a96b274a1cad3a8806c57,0xe1690dd272fe718db57af1f2863cbe72b4ba407b,0x2eb9a4741825b1bc563a96b274a1cad3a8806c57,0xe1fa79d57c20e975ebc73c4937131024274cfd3b46837a26f6f36c1cd852084c,0xa89f2a,1708890935,erc20,0xa9059cbb,in,BRETT,35000000.0,0x1cf389cd46047d03000000,base
0xaa855c501a77385a5827bd7179a66d967fe35927,0xaa855c501a77385a5827bd7179a66d967fe35927,0xaa855c501a77385a5827bd7179a66d967fe35927,0xfde2d82670a5d370f763fc8abb4c8175b01e82e0d2215925444ef0ce4ca6a3d3,0x66565e,1700202911,external,0x01,out,ETH,0.0011,0x3e871b540c000,base
0xaa855c501a77385a5827bd7179a66d967fe35927,0x3304e22ddaa22bcdc5fca2269b418046ae7b566a,0xaa855c501a77385a5827bd7179a66d967fe35927,0xfde457f742702d230ac4d9cbaab4931593499840e4f3b803e6699e2b49a31bbf,0x6657bc,1700203611,external,0x,in,ETH,0.0024,0x886c98b760000,base
0xaa855c501a77385a5827bd7179a66d967fe35927,0xaa855c501a77385a5827bd7179a66d967fe35927,0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,0xb93381af860714a6f667bd83d864a52cffa4425ca07003a0043450838981d5fc,0x66586d,1700203965,external,0x3593564c,out,ETH,0.00051,0x1cfd7a0d5e000,base
0xe1690dd272fe718db57af1f2863cbe72b4ba407b,0xe1690dd272fe718db57af1f2863cbe72b4ba407b,0x404e927b203375779a6abd52a2049ce0adf6609b,0xc1ff34cbb28f6f56370e6124cf8c5b0e35cc97d1d056c6b42e4ec7e5247f0bae,0xa894bc,1708885595,erc20,0x2646478b,out,BRETT,40362735.0,0x2163243fac4cbb8e5c0000,base
0xe1690dd272fe718db57af1f2863cbe72b4ba407b,0xe1690dd272fe718db57af1f2863cbe72b4ba407b,0x404e927b203375779a6abd52a2049ce0adf6609b,0x724bb75223661024cd90bb2b3262a6625e2a532234cf2b71c51f28c958951687,0xa8955c,1708885915,erc20,0x2646478b,out,BRETT,29512412.0,0x18697f0f6ecbc9e1f00000,base
0xe1690dd272fe718db57af1f2863cbe72b4ba407b,0xe1690dd272fe718db57af1f2863cbe72b4ba407b,0x404e927b203375779a6abd52a2049ce0adf6609b,0xd509e355010f8ff3949b1848c1e515ef4b1d460311ce8a69cf9944cd1cbeb33e,0xa8958e,1708886015,erc20,0x2646478b,out,BRETT,29487588.0,0x18643d593a6efa39100000,base
0xe1690dd272fe718db57af1f2863cbe72b4ba407b,0x2eb9a4741825b1bc563a96b274a1cad3a8806c57,0xe1690dd272fe718db57af1f2863cbe72b4ba407b,0x1e74a8f1a1caabfa50d7cbdf626925c96db72a83f7c3900748e94f9f1aabeff5,0xa8ad08,1708898035,external,0x,in,ETH,1.199,0x10a3b425bdb18000,base
0xb4af725144f4a0202745d3c94b4f81de8b9988d0,0xb4807865a786e9e9e26e6a9610f2078e7fc507fb,0xb4af725144f4a0202745d3c94b4f81de8b9988d0,0x3f9f641c27baf1bb26bf79a9341582c261c2900f34d0687d47c299bee734ddd3,0x91df5c,1705909147,external,0x,in,ETH,0.41250382,0x5b98209eb977800,base
0xb4af725144f4a0202745d3c94b4f81de8b9988d0,0xb4af725144f4a0202745d3c94b4f81de8b9988d0,0x3a23f943181408eac424116af7b7790c94cb97a5,0x4a1ee2a6e349eafca069a4bcc5d687d669a2d9911d2b43e9fb274336834716de,0x91e1eb,1705910457,external,0x00000186,out,ETH,0.41150382,0x5b5f48b46d0f800,base
0x1d073998d6cfbc305d53a9e8df341ae775928b9b,0x1d073998d6cfbc305d53a9e8df341ae775928b9b,0x404e927b203375779a6abd52a2049ce0adf6609b,0x0f6d0fb250b27f736047eb0e56ed16eca5b122af993bc46cddbabf6b5eb4bb8d,0xa9237d,1708958685,erc20,0x8af033fb,out,BRETT,33086520.104946643,0x1b5e57d950c070d5464050,base
0x1d073998d6cfbc305d53a9e8df341ae775928b9b,0x1d073998d6cfbc305d53a9e8df341ae775928b9b,0xee631396194deaf0c430e23624009a851f959597,0xafa6714634a452127fb5f205f977011556e9b37de38715df8b892c3c90da943c,0xa923ac,1708958779,external,0x,out,ETH,1.1688,0x103869684d7a0000,base
0x1d073998d6cfbc305d53a9e8df341ae775928b9b,0x1d073998d6cfbc305d53a9e8df341ae775928b9b,0x404e927b203375779a6abd52a2049ce0adf6609b,0x19dee55aed8d393b192398c68974be2bfa8bb26e3a8056a6bbabdb34ec100eb7,0xa9412d,1708973885,erc20,0x8af033fb,out,BRETT,19206190.44752668,0xfe311aba0935703f6dfd8,base
0xd26577d6bc29660e1357ea3cc0a313cd540aa1dc,0xd26577d6bc29660e1357ea3cc0a313cd540aa1dc,0x404e927b203375779a6abd52a2049ce0adf6609b,0xddd67361e32cbf11962d678a2c33dc4ce8741c9a4697654679efda678785a976,0xa954bb,1708983897,erc20,0x8af033fb,out,BRETT,50000000.0,0x295be96e64066972000000,base
0xd26577d6bc29660e1357ea3cc0a313cd540aa1dc,0xd26577d6bc29660e1357ea3cc0a313cd540aa1dc,0xb5f79e70759ca3734c2b3ebbdf9458831c0bb601,0x8da31b69c36e5c260e2497c4d0b43aff9e76cb6be858fc760845c520be0c7678,0xa9551a,1708984087,external,0x,out,ETH,1.6907386197879146,0x1776b5d1187e2d42,base
0x124e3ffe31785e7fac39908bad7cc3c21fa10dbd,0x124e3ffe31785e7fac39908bad7cc3c21fa10dbd,0x4eb7fc78cfa4887587e84783e2498c917cab9fc9,0x3fe803e33dab986d5cea73b1fb810928d6e1048e3b6ad600467131792250937e,0xa89839,1708887381,external,0x09c182c3,out,ETH,0.25,0x3782dace9d90000,base
0xe1535baca9593d4b2d1c9083a616e23f1f1fd514,0xe1535baca9593d4b2d1c9083a616e23f1f1fd514,0x404e927b203375779a6abd52a2049ce0adf6609b,0x87080c1e659b153d07f9f9d7a56e52ad43de275e47d235bb88b02ddb1891e912,0xa8bd46,1708906351,erc20,0x2646478b,out,BRETT,50058233.0,0x29683e3f9baec13c440000,base
0xe1535baca9593d4b2d1c9083a616e23f1f1fd514,0xe1535baca9593d4b2d1c9083a616e23f1f1fd514,0x4304b9acc3ff1567f2f33652981340ff18cc0b77,0x00a1e7a9f4af4253bd3849d1f601e1ae8349ba09664d2f772044d3c6172745ca,0xa8befb,1708907225,external,0x,out,ETH,1.965,0x1b451516c7a48000,base
0xe1535baca9593d4b2d1c9083a616e23f1f1fd514,0xe1535baca9593d4b2d1c9083a616e23f1f1fd514,0x287111daf84f4d15fefcc037d531381977db3872,0x407ad2cbd80600c2de6c74792036c13fa0c291476ca61b3febdcf95628de093c,0xa8ce8c,1708915195,erc20,0xa9059cbb,out,BRETT,4878879.0,0x409248f808333cd1c0000,base
0xe1535baca9593d4b2d1c9083a616e23f1f1fd514,0xe1535baca9593d4b2d1c9083a616e23f1f1fd514,0x2124a11daf69c32f01147aa47eec71c3957b0e21,0x00b5de8217921ac94e6c747f14c01e8b02a2567682c54a360c4c5ad60cb03d7e,0xa8ce9f,1708915233,erc20,0xa9059cbb,out,BRETT,4878879.0,0x409248f808333cd1c0000,base
